Date,Open,High,Low,Close,Adj Close,Volume
2011-04-11,271.399994,283.000000,271.399994,283.000000,283.000000,15350
2011-04-12,278.000000,279.000000,272.000000,272.000000,272.000000,16430
2011-04-13,262.100006,277.000000,262.100006,277.000000,277.000000,18070
2011-04-14,275.000000,278.399994,272.700012,278.200012,278.200012,8430
2011-04-15,282.700012,283.000000,276.100006,277.700012,277.700012,10620
2011-04-18,276.000000,279.100006,275.000000,278.000000,278.000000,6920
2011-04-19,276.700012,276.700012,270.000000,271.500000,271.500000,17340
2011-04-20,271.500000,275.899994,271.500000,274.000000,274.000000,17220
2011-04-21,272.399994,274.899994,271.500000,273.899994,273.899994,7540
2011-04-22,272.899994,273.399994,268.000000,270.799988,270.799988,23270
2011-04-25,269.000000,294.899994,269.000000,293.000000,293.000000,81820
2011-04-26,295.000000,299.000000,283.100006,285.000000,285.000000,25360
2011-04-27,285.000000,285.000000,281.100006,282.500000,282.500000,14180
2011-04-28,282.500000,283.000000,275.100006,282.500000,282.500000,22610
2011-05-02,null,null,null,null,null,null
2011-05-06,null,null,null,null,null,null
2011-05-09,null,null,null,null,null,null
2011-05-10,292.000000,296.000000,289.500000,296.000000,296.000000,35650
2011-05-11,318.500000,319.000000,306.000000,317.000000,317.000000,48410
2011-05-12,285.000000,294.500000,285.000000,289.100006,289.100006,95190
2011-05-13,288.200012,290.000000,273.100006,273.100006,273.100006,35820
2011-05-16,272.000000,275.000000,270.000000,275.000000,275.000000,29110
2011-05-17,270.200012,275.799988,270.100006,273.100006,273.100006,17980
2011-05-18,271.600006,278.500000,270.500000,278.000000,278.000000,16680
2011-05-19,277.100006,280.000000,272.500000,275.200012,275.200012,13490
2011-05-20,274.899994,274.899994,270.399994,273.899994,273.899994,10260
2011-05-23,270.100006,274.899994,265.600006,274.000000,274.000000,20860
2011-05-24,266.100006,274.000000,266.000000,270.100006,270.100006,15680
2011-05-25,270.000000,273.000000,267.000000,272.700012,272.700012,7720
2011-05-26,270.000000,273.500000,267.600006,272.299988,272.299988,12090
2011-05-27,272.000000,272.000000,270.000000,270.000000,270.000000,4970
2011-05-30,null,null,null,null,null,null
2011-05-31,null,null,null,null,null,null
2011-06-01,271.799988,272.799988,262.500000,266.399994,266.399994,30980
2011-06-02,264.000000,266.000000,260.500000,266.000000,266.000000,27690
2011-06-03,264.000000,264.000000,261.000000,261.200012,261.200012,15710
2011-06-06,261.000000,262.899994,255.100006,255.500000,255.500000,14740
2011-06-07,255.000000,255.899994,250.100006,252.500000,252.500000,21180
2011-06-08,251.100006,252.899994,250.000000,252.399994,252.399994,24240
2011-06-09,250.600006,252.300003,246.000000,246.800003,246.800003,21110
2011-06-10,247.000000,248.899994,244.000000,245.500000,245.500000,11830
2011-06-13,238.000000,239.600006,231.000000,235.000000,235.000000,25540
2011-06-14,230.300003,234.500000,227.000000,229.500000,229.500000,45000
2011-06-15,230.000000,230.899994,220.000000,228.399994,228.399994,54010
2011-06-16,220.199997,227.800003,220.199997,222.000000,222.000000,29870
2011-06-17,222.300003,239.000000,221.000000,235.000000,235.000000,57200
2011-06-20,232.199997,237.500000,230.000000,231.500000,231.500000,25530
2011-06-21,231.500000,233.000000,223.100006,224.800003,224.800003,34170
2011-06-22,224.000000,226.199997,222.000000,225.699997,225.699997,26140
2011-06-23,222.500000,226.800003,222.000000,226.699997,226.699997,13760
2011-06-24,223.000000,225.500000,222.000000,225.000000,225.000000,20500
2011-06-27,224.399994,227.899994,224.000000,225.000000,225.000000,19080
2011-06-28,225.100006,244.800003,224.000000,230.100006,230.100006,100510
2011-06-29,233.000000,236.800003,229.800003,236.300003,236.300003,32690
2011-06-30,239.399994,239.399994,229.300003,234.000000,234.000000,21410
2011-07-01,234.199997,237.899994,230.100006,232.100006,232.100006,27980
2011-07-04,232.100006,234.500000,230.000000,231.800003,231.800003,22840
2011-07-05,231.199997,231.699997,230.000000,231.500000,231.500000,17420
2011-07-06,232.000000,241.899994,230.500000,240.899994,240.899994,43480
2011-07-07,242.399994,242.500000,233.000000,237.500000,237.500000,32970
2011-07-08,240.000000,241.300003,237.500000,238.899994,238.899994,22070
2011-07-11,238.500000,239.899994,236.100006,238.899994,238.899994,12190
2011-07-12,236.199997,237.800003,234.300003,236.500000,236.500000,21600
2011-07-13,234.500000,235.500000,233.600006,234.899994,234.899994,22920
2011-07-14,235.500000,241.000000,235.500000,239.100006,239.100006,43890
2011-07-15,235.500000,241.000000,235.500000,239.100006,239.100006,43890
2011-07-19,233.100006,235.000000,231.000000,233.699997,233.699997,12750
2011-07-20,233.699997,236.300003,232.199997,233.000000,233.000000,9140
2011-07-21,231.500000,233.000000,227.300003,230.500000,230.500000,41880
2011-07-22,231.000000,231.300003,228.199997,231.300003,231.300003,21880
2011-07-25,230.000000,231.500000,227.300003,230.000000,230.000000,14400
2011-07-26,227.600006,230.500000,224.000000,228.500000,228.500000,13780
2011-07-27,228.000000,229.699997,224.000000,224.399994,224.399994,12910
2011-07-28,220.100006,224.199997,220.100006,222.899994,222.899994,20910
2011-07-29,221.000000,222.699997,217.000000,219.399994,219.399994,26080
2011-08-01,220.000000,220.699997,217.100006,220.500000,220.500000,20090
2011-08-02,220.000000,220.000000,217.000000,217.199997,217.199997,9300
2011-08-03,210.000000,212.500000,208.800003,209.100006,209.100006,22980
2011-08-04,209.899994,212.500000,208.800003,210.399994,210.399994,16890
2011-08-05,205.000000,205.000000,190.000000,201.500000,201.500000,28360
2011-08-08,201.300003,203.000000,189.000000,192.000000,192.000000,23170
2011-08-09,182.500000,186.000000,175.600006,185.899994,185.899994,44130
2011-08-10,190.000000,197.000000,185.899994,187.199997,187.199997,23630
2011-08-11,175.000000,182.899994,175.000000,181.000000,181.000000,28970
2011-08-12,185.000000,187.899994,182.000000,183.399994,183.399994,12900
2011-08-15,182.399994,185.000000,178.500000,181.699997,181.699997,32760
2011-08-16,179.600006,183.399994,179.600006,183.399994,183.399994,10050
2011-08-17,184.399994,186.899994,181.899994,186.899994,186.899994,16330
2011-08-18,187.199997,202.699997,185.600006,196.199997,196.199997,39100
2011-08-19,188.100006,191.000000,185.100006,191.000000,191.000000,13300
2011-08-22,187.100006,192.500000,184.100006,189.399994,189.399994,8650
2011-08-23,185.399994,187.699997,180.199997,182.100006,182.100006,9190
2011-08-24,180.000000,183.500000,177.500000,178.800003,178.800003,18210
2011-08-25,182.000000,182.000000,170.000000,173.600006,173.600006,33070
2011-08-26,170.100006,175.600006,167.800003,169.000000,169.000000,44900
2011-08-29,170.000000,175.000000,170.000000,170.199997,170.199997,24300
2011-08-30,170.699997,175.500000,170.500000,174.300003,174.300003,25870
2011-08-31,174.699997,176.399994,173.500000,175.000000,175.000000,14980
2011-09-01,176.300003,184.500000,175.399994,178.100006,178.100006,33340
2011-09-02,178.000000,179.899994,174.399994,174.399994,174.399994,16980
2011-09-05,177.600006,177.600006,172.500000,173.500000,173.500000,14300
2011-09-06,171.500000,173.399994,168.399994,169.800003,169.800003,27910
2011-09-07,169.000000,173.100006,168.000000,171.800003,171.800003,13910
2011-09-08,171.300003,172.399994,170.500000,170.800003,170.800003,11070
2011-09-09,170.199997,172.100006,170.199997,171.600006,171.600006,15710
2011-09-12,170.199997,171.199997,168.199997,170.399994,170.399994,12700
2011-09-13,168.699997,170.100006,165.000000,165.199997,165.199997,28940
2011-09-14,164.500000,165.899994,155.000000,157.500000,157.500000,37680
2011-09-15,157.000000,159.000000,152.000000,154.000000,154.000000,22080
2011-09-16,150.399994,153.000000,143.100006,152.000000,152.000000,65350
2011-09-20,152.000000,152.199997,143.699997,146.000000,146.000000,29110
2011-09-21,145.000000,146.500000,135.100006,140.000000,140.000000,41430
2011-09-22,135.000000,135.000000,128.600006,132.899994,132.899994,43190
2011-09-26,129.899994,130.000000,116.000000,117.099998,117.099998,50910
2011-09-27,120.000000,124.000000,118.000000,122.000000,122.000000,38270
2011-09-28,124.000000,137.899994,124.000000,134.000000,134.000000,62220
2011-09-29,130.000000,136.000000,126.000000,135.800003,135.800003,40010
2011-09-30,140.600006,142.399994,134.199997,138.800003,138.800003,20200
2011-10-03,139.000000,139.800003,135.000000,138.199997,138.199997,14500
2011-10-04,135.000000,135.800003,125.099998,131.500000,131.500000,12710
2011-10-05,128.500000,131.500000,128.300003,128.300003,128.300003,7660
2011-10-06,126.699997,135.000000,126.599998,134.600006,134.600006,14850
2011-10-07,131.600006,137.800003,131.600006,135.500000,135.500000,13060
2011-10-11,136.000000,136.600006,131.000000,132.300003,132.300003,9730
2011-10-12,132.500000,135.500000,132.000000,134.000000,134.000000,4810
2011-10-13,140.000000,141.000000,137.100006,139.000000,139.000000,20480
2011-10-14,137.500000,146.000000,137.500000,143.199997,143.199997,19120
2011-10-17,150.000000,173.199997,149.000000,173.199997,173.199997,87600
2011-10-18,185.000000,203.500000,177.000000,180.199997,180.199997,413140
2011-10-19,180.199997,211.000000,178.000000,209.000000,209.000000,284860
2011-10-20,211.000000,247.100006,211.000000,228.000000,228.000000,512920
2011-10-21,240.800003,268.000000,240.000000,258.600006,258.600006,656330
2011-10-24,275.000000,309.000000,274.000000,309.000000,309.000000,830130
2011-10-25,334.000000,339.000000,260.000000,263.200012,263.200012,836230
2011-10-26,268.200012,304.000000,237.300003,244.000000,244.000000,1049610
2011-10-27,253.000000,260.000000,231.000000,242.000000,242.000000,484060
2011-10-28,245.000000,258.000000,235.000000,239.500000,239.500000,347760
2011-10-31,244.500000,252.000000,235.100006,238.600006,238.600006,220530
2011-11-01,238.600006,243.000000,228.600006,229.199997,229.199997,160070
2011-11-02,229.500000,229.500000,215.100006,215.100006,215.100006,121800
2011-11-04,219.000000,239.899994,216.500000,216.500000,216.500000,226900
2011-11-07,211.500000,212.000000,200.600006,203.399994,203.399994,165860
2011-11-08,203.600006,219.699997,200.199997,205.100006,205.100006,210090
2011-11-09,202.500000,252.500000,202.500000,232.000000,232.000000,503360
2011-11-10,197.000000,214.899994,194.699997,195.899994,195.899994,222400
2011-11-11,201.000000,203.399994,180.000000,185.000000,185.000000,150750
2011-11-14,191.500000,201.800003,187.199997,197.500000,197.500000,122900
2011-11-15,189.500000,208.800003,189.100006,194.500000,194.500000,125070
2011-11-16,196.899994,202.899994,193.000000,193.000000,193.000000,59330
2011-11-17,190.500000,191.399994,185.199997,186.500000,186.500000,45540
2011-11-18,186.600006,188.300003,175.300003,177.000000,177.000000,70980
2011-11-21,174.100006,178.000000,171.100006,173.000000,173.000000,36240
2011-11-22,null,null,null,null,null,null
2011-11-24,168.000000,176.800003,165.600006,172.600006,172.600006,46690
2011-11-25,171.000000,177.399994,170.100006,170.100006,170.100006,54070
2011-11-28,169.600006,171.000000,161.399994,166.000000,166.000000,72090
2011-11-29,168.699997,206.000000,166.199997,206.000000,206.000000,358970
2011-11-30,216.000000,218.000000,190.500000,193.000000,193.000000,219450
2011-12-01,200.000000,205.899994,195.500000,196.000000,196.000000,55020
2011-12-02,196.000000,202.199997,196.000000,197.800003,197.800003,43220
2011-12-05,199.000000,208.500000,197.300003,203.699997,203.699997,59660
2011-12-06,212.000000,212.000000,194.000000,195.000000,195.000000,71180
2011-12-07,196.699997,199.500000,192.199997,195.000000,195.000000,28440
2011-12-08,195.000000,195.399994,192.100006,194.899994,194.899994,15200
2011-12-09,190.000000,196.000000,186.500000,194.699997,194.699997,50310
2011-12-12,197.500000,198.000000,194.000000,194.699997,194.699997,27600
2011-12-13,195.000000,197.000000,194.000000,196.399994,196.399994,38160
2011-12-14,189.000000,191.899994,188.000000,188.600006,188.600006,23820
2011-12-15,189.899994,189.899994,171.000000,177.000000,177.000000,32850
2011-12-16,189.899994,189.899994,171.000000,177.000000,177.000000,32850
2011-12-19,171.500000,172.000000,165.000000,165.000000,165.000000,40670
2011-12-20,164.000000,169.399994,162.699997,168.899994,168.899994,41680
2011-12-21,169.500000,200.000000,169.000000,190.399994,190.399994,259500
2011-12-22,187.300003,192.000000,179.100006,180.699997,180.699997,72190
2011-12-26,null,null,null,null,null,null
2011-12-27,171.800003,187.000000,170.600006,176.600006,176.600006,59080
2011-12-28,180.600006,184.399994,179.399994,183.000000,183.000000,44620
2011-12-29,189.000000,223.000000,189.000000,223.000000,223.000000,245260
2011-12-30,203.100006,221.899994,201.100006,210.399994,210.399994,280080
2012-01-04,212.100006,213.000000,201.199997,205.000000,205.000000,60510
2012-01-05,201.600006,244.899994,201.500000,235.000000,235.000000,429130
2012-01-06,230.000000,235.000000,220.500000,221.300003,221.300003,142170
2012-01-10,222.399994,244.000000,222.399994,225.699997,225.699997,183820
2012-01-11,225.699997,242.000000,208.100006,210.199997,210.199997,134870
2012-01-12,219.899994,219.899994,205.199997,210.000000,210.000000,33460
2012-01-13,212.500000,226.000000,205.500000,214.000000,214.000000,55780
2012-01-16,210.000000,213.500000,201.000000,204.899994,204.899994,37510
2012-01-17,201.300003,208.100006,200.000000,200.500000,200.500000,33120
2012-01-18,197.199997,201.000000,195.000000,199.500000,199.500000,44320
2012-01-19,200.000000,201.000000,197.100006,197.300003,197.300003,13310
2012-01-20,201.800003,222.000000,199.899994,202.000000,202.000000,145880
2012-01-23,208.399994,219.800003,205.000000,209.300003,209.300003,42950
2012-01-24,215.000000,219.000000,210.300003,210.399994,210.399994,40710
2012-01-25,212.399994,213.000000,207.300003,207.300003,207.300003,30870
2012-01-26,208.399994,210.000000,203.100006,204.800003,204.800003,28590
2012-01-27,202.000000,205.000000,200.300003,202.000000,202.000000,27580
2012-01-30,203.199997,204.000000,199.199997,200.100006,200.100006,28320
2012-01-31,200.000000,204.800003,198.899994,202.000000,202.000000,27400
2012-02-01,205.300003,205.300003,201.000000,202.699997,202.699997,25690
2012-02-02,205.000000,213.000000,204.000000,205.500000,205.500000,57150
2012-02-03,206.500000,209.000000,204.100006,206.300003,206.300003,20180
2012-02-06,208.100006,208.899994,204.300003,204.699997,204.699997,22620
2012-02-07,207.399994,207.399994,204.800003,206.199997,206.199997,27840
2012-02-08,208.899994,208.899994,204.699997,207.000000,207.000000,32090
2012-02-09,206.899994,208.300003,205.100006,206.000000,206.000000,21570
2012-02-10,204.699997,206.399994,203.800003,205.199997,205.199997,32040
2012-02-13,204.800003,204.899994,200.500000,203.199997,203.199997,22710
2012-02-14,201.300003,202.300003,200.199997,201.100006,201.100006,28140
2012-02-15,201.300003,209.399994,201.000000,204.300003,204.300003,43000
2012-02-16,175.300003,200.199997,175.100006,191.000000,191.000000,190780
2012-02-17,189.500000,189.500000,184.899994,186.899994,186.899994,96830
2012-02-20,185.600006,187.500000,181.399994,185.500000,185.500000,45340
2012-02-21,183.000000,185.500000,182.199997,184.800003,184.800003,16720
2012-02-22,184.000000,185.100006,181.199997,183.199997,183.199997,22680
2012-02-23,184.199997,185.199997,182.500000,183.699997,183.699997,29820
2012-02-24,185.000000,185.300003,183.000000,184.500000,184.500000,18730
2012-02-27,184.500000,184.500000,180.000000,183.899994,183.899994,26340
2012-02-28,180.100006,183.300003,180.100006,181.899994,181.899994,29410
2012-02-29,181.899994,182.600006,180.000000,180.600006,180.600006,28010
2012-03-01,182.100006,182.399994,180.100006,180.100006,180.100006,28920
2012-03-02,180.300003,181.000000,179.000000,180.699997,180.699997,34840
2012-03-05,182.000000,185.000000,179.800003,181.600006,181.600006,40190
2012-03-06,null,null,null,null,null,null
2012-03-07,179.000000,182.600006,178.699997,179.500000,179.500000,27340
2012-03-08,179.500000,179.500000,179.500000,179.500000,179.500000,0
2012-03-09,181.399994,182.899994,181.000000,181.300003,181.300003,30560
2012-03-12,181.300003,181.300003,181.300003,181.300003,181.300003,0
2012-03-13,180.000000,183.000000,180.000000,181.100006,181.100006,32830
2012-03-14,181.500000,183.500000,180.600006,182.000000,182.000000,21140
2012-03-15,183.000000,183.399994,179.199997,180.800003,180.800003,42440
2012-03-16,180.500000,183.000000,179.600006,183.000000,183.000000,21020
2012-03-19,180.800003,181.899994,178.800003,178.899994,178.899994,40770
2012-03-21,179.000000,181.600006,179.000000,180.500000,180.500000,23650
2012-03-22,181.000000,181.000000,179.600006,180.199997,180.199997,7500
2012-03-23,179.899994,180.000000,176.000000,178.800003,178.800003,24130
2012-03-26,178.000000,178.699997,175.100006,175.100006,175.100006,25370
2012-03-27,175.199997,177.699997,173.100006,173.100006,173.100006,22000
2012-03-28,174.000000,175.899994,171.199997,174.199997,174.199997,22340
2012-03-29,180.300003,214.199997,180.000000,214.199997,214.199997,719240
2012-03-30,214.199997,219.699997,200.399994,205.000000,205.000000,390200
2012-04-02,208.000000,219.000000,204.000000,208.699997,208.699997,183490
2012-04-03,205.000000,208.000000,195.500000,199.500000,199.500000,87710
2012-04-04,199.500000,199.500000,186.100006,187.500000,187.500000,64810
2012-04-05,186.100006,189.600006,184.100006,188.699997,188.699997,33920
2012-04-06,187.100006,188.600006,183.500000,185.000000,185.000000,35890
2012-04-09,181.600006,186.000000,179.000000,186.000000,186.000000,46940
2012-04-10,184.800003,184.800003,180.100006,183.300003,183.300003,25550
2012-04-11,181.100006,182.399994,179.000000,180.100006,180.100006,24960
2012-04-12,181.500000,201.899994,180.500000,189.500000,189.500000,224280
2012-04-13,186.100006,193.199997,185.000000,188.500000,188.500000,65430
2012-04-16,188.699997,189.500000,184.500000,184.600006,184.600006,38910
2012-04-17,189.000000,189.000000,182.500000,185.000000,185.000000,24180
2012-04-18,186.500000,189.399994,185.699997,188.300003,188.300003,23970
2012-04-19,186.300003,189.300003,186.300003,188.600006,188.600006,13460
2012-04-20,187.300003,188.800003,187.100006,188.699997,188.699997,10120
2012-04-23,188.500000,189.500000,186.000000,186.699997,186.699997,42390
2012-04-24,185.500000,187.000000,181.199997,182.500000,182.500000,32290
2012-04-25,182.000000,185.000000,182.000000,182.600006,182.600006,25670
2012-04-26,182.199997,184.100006,180.500000,181.500000,181.500000,32400
2012-04-27,180.600006,182.000000,179.500000,180.300003,180.300003,19320
2012-05-01,181.000000,181.399994,173.100006,173.199997,173.199997,55560
2012-05-02,181.000000,181.399994,173.100006,173.199997,173.199997,55560
2012-05-07,175.000000,177.199997,167.899994,170.000000,170.000000,40780
2012-05-08,168.100006,171.500000,168.100006,170.199997,170.199997,16800
2012-05-09,168.000000,171.100006,165.500000,167.000000,167.000000,28460
2012-05-10,167.000000,169.800003,165.600006,168.000000,168.000000,18070
2012-05-11,167.300003,172.899994,167.199997,167.800003,167.800003,28550
2012-05-14,167.000000,167.399994,161.000000,163.899994,163.899994,18560
2012-05-15,161.000000,163.899994,150.500000,154.100006,154.100006,46180
2012-05-16,158.000000,158.000000,152.600006,153.199997,153.199997,21090
2012-05-17,150.300003,157.300003,150.300003,157.000000,157.000000,8170
2012-05-18,150.100006,153.600006,147.500000,150.000000,150.000000,35320
2012-05-21,146.600006,155.000000,146.500000,151.300003,151.300003,29230
2012-05-22,152.000000,154.500000,151.699997,153.000000,153.000000,16530
2012-05-23,152.500000,153.399994,146.600006,147.100006,147.100006,23320
2012-05-24,149.800003,149.899994,146.800003,148.000000,148.000000,15580
2012-05-25,146.500000,148.500000,146.500000,148.000000,148.000000,12140
2012-05-28,147.000000,147.500000,144.000000,144.500000,144.500000,15280
2012-05-29,143.000000,146.000000,143.000000,146.000000,146.000000,12210
2012-05-30,145.600006,154.000000,145.600006,153.399994,153.399994,26400
2012-05-31,153.800003,155.800003,151.000000,153.100006,153.100006,27480
2012-06-01,153.500000,154.600006,150.000000,150.399994,150.399994,16210
2012-06-04,147.000000,153.199997,145.500000,152.399994,152.399994,22690
2012-06-05,152.699997,153.300003,151.199997,153.199997,153.199997,8420
2012-06-06,151.800003,155.899994,151.600006,155.699997,155.699997,7910
2012-06-07,156.199997,159.899994,156.000000,159.899994,159.899994,12270
2012-06-08,157.500000,161.399994,157.500000,161.000000,161.000000,9090
2012-06-11,161.000000,162.899994,160.000000,162.399994,162.399994,7230
2012-06-12,162.399994,162.399994,159.100006,161.500000,161.500000,5650
2012-06-13,159.199997,161.600006,158.600006,159.000000,159.000000,14240
2012-06-14,158.000000,158.899994,155.000000,156.600006,156.600006,10430
2012-06-15,157.000000,157.000000,150.100006,153.399994,153.399994,22370
2012-06-18,152.000000,157.000000,152.000000,155.000000,155.000000,9760
2012-06-19,156.000000,157.899994,153.000000,155.500000,155.500000,11670
2012-06-20,156.100006,157.500000,154.899994,156.899994,156.899994,10130
2012-06-21,157.500000,159.399994,156.500000,159.000000,159.000000,13230
2012-06-22,155.100006,158.899994,155.000000,158.000000,158.000000,12180
2012-06-25,160.800003,161.699997,155.199997,158.600006,158.600006,20210
2012-06-26,156.699997,158.800003,156.500000,158.600006,158.600006,13670
2012-06-27,161.000000,161.500000,158.800003,160.800003,160.800003,10690
2012-06-28,161.500000,161.500000,156.699997,160.699997,160.699997,13950
2012-06-29,159.000000,160.899994,157.699997,160.000000,160.000000,9420
2012-07-02,160.000000,161.899994,159.100006,161.199997,161.199997,21560
2012-07-03,161.199997,200.000000,161.199997,192.500000,192.500000,448340
2012-07-04,190.000000,215.500000,184.100006,185.000000,185.000000,276600
2012-07-05,193.000000,204.899994,180.899994,181.300003,181.300003,182400
2012-07-06,181.300003,186.800003,180.000000,181.300003,181.300003,35500
2012-07-09,181.600006,188.000000,180.699997,181.100006,181.100006,37090
2012-07-10,181.500000,186.699997,181.300003,181.300003,181.300003,17660
2012-07-11,181.000000,182.899994,178.000000,180.399994,180.399994,21600
2012-07-12,182.899994,182.899994,170.300003,170.500000,170.500000,40490
2012-07-13,170.100006,172.399994,169.500000,170.000000,170.000000,12510
2012-07-17,170.199997,174.000000,170.199997,173.000000,173.000000,6320
2012-07-18,168.199997,170.000000,168.000000,169.000000,169.000000,18210
2012-07-19,167.300003,168.300003,166.300003,166.300003,166.300003,10890
2012-07-20,166.000000,166.399994,163.000000,163.000000,163.000000,18930
2012-07-23,163.000000,163.800003,160.000000,160.100006,160.100006,11580
2012-07-24,160.000000,161.000000,154.000000,156.800003,156.800003,10440
2012-07-25,155.000000,157.800003,152.000000,154.699997,154.699997,10140
2012-07-26,154.000000,155.800003,152.800003,153.800003,153.800003,13440
2012-07-27,155.199997,159.699997,154.800003,157.000000,157.000000,7130
2012-07-30,159.000000,159.000000,156.000000,158.600006,158.600006,6750
2012-07-31,159.000000,159.800003,157.100006,159.699997,159.699997,7390
2012-08-01,163.000000,163.000000,158.000000,161.800003,161.800003,17920
2012-08-02,161.000000,162.699997,158.899994,162.500000,162.500000,12860
2012-08-03,159.199997,162.600006,159.000000,162.000000,162.000000,10100
2012-08-06,160.500000,161.800003,158.000000,160.100006,160.100006,5520
2012-08-07,157.600006,159.699997,157.600006,158.600006,158.600006,3890
2012-08-08,158.600006,158.600006,151.000000,154.899994,154.899994,12570
2012-08-09,157.000000,157.100006,155.000000,155.399994,155.399994,5850
2012-08-10,155.000000,156.000000,154.300003,155.000000,155.000000,9140
2012-08-13,155.000000,156.800003,152.600006,153.600006,153.600006,12720
2012-08-14,155.000000,155.199997,152.699997,152.899994,152.899994,7120
2012-08-15,152.399994,156.500000,151.100006,154.199997,154.199997,19460
2012-08-16,151.300003,153.899994,151.300003,152.500000,152.500000,11000
2012-08-17,152.000000,153.800003,151.899994,152.899994,152.899994,8240
2012-08-20,152.000000,154.000000,150.699997,154.000000,154.000000,16020
2012-08-21,152.399994,154.399994,152.399994,153.199997,153.199997,6970
2012-08-22,152.000000,154.300003,152.000000,153.300003,153.300003,5890
2012-08-23,154.100006,156.500000,153.000000,154.800003,154.800003,10130
2012-08-24,153.500000,156.300003,152.500000,155.100006,155.100006,20680
2012-08-27,153.500000,155.899994,153.300003,153.500000,153.500000,17750
2012-08-28,154.399994,154.500000,152.000000,153.800003,153.800003,12450
2012-08-29,152.100006,154.000000,152.100006,153.600006,153.600006,7470
2012-08-30,154.000000,154.300003,151.100006,151.199997,151.199997,5830
2012-08-31,150.199997,153.000000,150.199997,152.800003,152.800003,8790
2012-09-03,152.800003,154.199997,150.300003,151.600006,151.600006,12820
2012-09-04,152.500000,153.699997,151.699997,153.199997,153.199997,3430
2012-09-05,153.800003,157.600006,149.800003,150.000000,150.000000,80110
2012-09-06,150.399994,153.899994,150.199997,152.300003,152.300003,9150
2012-09-07,151.699997,153.000000,151.000000,152.500000,152.500000,15240
2012-09-10,151.100006,153.000000,151.000000,152.399994,152.399994,10980
2012-09-11,150.800003,152.800003,150.800003,151.399994,151.399994,11580
2012-09-12,150.500000,151.300003,149.600006,151.000000,151.000000,16640
2012-09-13,150.100006,151.600006,150.000000,151.199997,151.199997,11620
2012-09-14,151.500000,154.000000,151.199997,151.500000,151.500000,16090
2012-09-18,150.199997,151.899994,149.899994,150.000000,150.000000,38290
2012-09-19,146.000000,150.500000,146.000000,150.000000,150.000000,26460
2012-09-20,149.100006,150.199997,148.100006,149.399994,149.399994,15520
2012-09-21,150.000000,150.100006,148.699997,149.600006,149.600006,13790
2012-09-24,147.899994,149.899994,147.000000,147.600006,147.600006,21380
2012-09-25,146.800003,149.500000,146.800003,147.500000,147.500000,18780
2012-09-26,147.800003,148.699997,146.699997,147.600006,147.600006,6940
2012-09-27,147.500000,148.500000,146.000000,147.500000,147.500000,24640
2012-09-28,145.100006,147.899994,145.000000,147.899994,147.899994,18950
2012-10-01,147.899994,150.800003,147.100006,148.000000,148.000000,16080
2012-10-02,146.100006,148.399994,146.100006,147.399994,147.399994,8660
2012-10-03,146.500000,149.399994,146.500000,148.500000,148.500000,16440
2012-10-04,147.000000,149.100006,146.899994,149.000000,149.000000,15630
2012-10-05,147.399994,149.000000,147.399994,147.899994,147.899994,24310
2012-10-09,147.000000,148.800003,146.800003,147.300003,147.300003,8830
2012-10-10,147.100006,148.000000,145.000000,147.699997,147.699997,13130
2012-10-11,145.199997,148.300003,144.600006,147.500000,147.500000,27290
2012-10-12,144.500000,146.500000,143.899994,145.000000,145.000000,20610
2012-10-15,143.600006,146.000000,143.000000,145.500000,145.500000,10690
2012-10-16,145.500000,147.800003,145.500000,146.800003,146.800003,12430
2012-10-17,146.899994,148.500000,145.800003,148.500000,148.500000,16290
2012-10-18,147.699997,149.199997,147.000000,148.600006,148.600006,14980
2012-10-19,147.699997,158.199997,147.699997,149.699997,149.699997,117070
2012-10-22,149.300003,154.399994,149.300003,153.199997,153.199997,37130
2012-10-23,153.100006,153.100006,150.300003,151.800003,151.800003,15650
2012-10-24,151.500000,152.300003,148.000000,150.899994,150.899994,21510
2012-10-25,150.000000,156.500000,149.800003,149.800003,149.800003,49500
2012-10-26,152.899994,157.600006,150.000000,150.300003,150.300003,69020
2012-10-29,150.800003,152.800003,148.600006,149.800003,149.800003,23500
2012-10-30,149.800003,153.899994,149.699997,151.699997,151.699997,16990
2012-10-31,152.000000,153.600006,150.500000,151.699997,151.699997,27020
2012-11-01,151.699997,152.800003,150.600006,151.100006,151.100006,15110
2012-11-02,151.399994,152.800003,151.000000,152.199997,152.199997,24090
2012-11-05,151.899994,173.800003,151.899994,155.399994,155.399994,371860
2012-11-06,156.100006,156.500000,148.100006,153.000000,153.000000,90290
2012-11-07,152.699997,157.000000,151.500000,155.000000,155.000000,67360
2012-11-08,153.800003,154.899994,152.000000,153.000000,153.000000,42370
2012-11-09,152.500000,154.199997,150.100006,151.699997,151.699997,15500
2012-11-12,151.000000,152.000000,150.600006,151.399994,151.399994,7490
2012-11-13,150.399994,150.399994,146.000000,147.399994,147.399994,49280
2012-11-14,147.100006,149.399994,143.600006,144.300003,144.300003,37530
2012-11-15,143.000000,147.500000,143.000000,147.000000,147.000000,24560
2012-11-16,145.000000,147.899994,145.000000,146.300003,146.300003,25150
2012-11-19,146.899994,146.899994,144.100006,146.600006,146.600006,21900
2012-11-20,146.600006,156.500000,145.500000,153.600006,153.600006,66150
2012-11-21,152.100006,153.600006,148.800003,150.300003,150.300003,36670
2012-11-22,149.199997,151.199997,148.000000,150.100006,150.100006,15160
